"V1","V2"
"L_DELT_SPONT_INS_ACT","R_DIFFN_MEDD2_SALOSS"
"L_DELT_SPONT_INS_ACT","DIFFN_MOT_SEV"
"L_DELT_SPONT_INS_ACT","DIFFN_M_SEV_DIST"
"L_DELT_SPONT_INS_ACT","R_DIFFN_APB_MALOSS"
"L_DELT_SPONT_INS_ACT","R_DIFFN_APB_DE_REGEN"
"L_DELT_SPONT_INS_ACT","R_DIFFN_LNLW_APB_DE_REGEN"
"L_DELT_SPONT_INS_ACT","R_LNL_DIFFN_APB_DE_REGEN"
"L_DELT_SPONT_INS_ACT","R_APB_DE_REGEN"
"L_DELT_SPONT_INS_ACT","R_DIFFN_APB_MUDENS"
"L_DELT_SPONT_INS_ACT","R_APB_MUDENS"
"L_DELT_SPONT_INS_ACT","R_DIFFN_APB_DENERV"
"L_DELT_SPONT_INS_ACT","R_APB_SPONT_INS_ACT"
"L_DELT_SPONT_INS_ACT","DIFFN_M_SEV_PROX"
"L_DELT_SPONT_INS_ACT","R_DIFFN_ULND5_SALOSS"
"L_DELT_SPONT_INS_ACT","R_DIFFN_LNLW_ULND5_SALOSS"
"L_DELT_SPONT_INS_ACT","R_DIFFN_ADM_MALOSS"
"L_DELT_SPONT_INS_ACT","R_DIFFN_LNLW_ADM_MALOSS"
"L_DELT_SPONT_INS_ACT","R_DIFFN_ADM_DE_REGEN"
"L_DELT_SPONT_INS_ACT","R_DIFFN_LNLW_ADM_DE_REGEN"
"L_DELT_SPONT_INS_ACT","R_LNL_DIFFN_ADM_DE_REGEN"
"L_DELT_SPONT_INS_ACT","R_ADM_DE_REGEN"
"L_DELT_SPONT_INS_ACT","R_ADM_QUAL_MUPPOLY"
"L_DELT_SPONT_INS_ACT","R_ADM_MUPSATEL"
"L_DELT_SPONT_INS_ACT","R_DIFFN_LNLW_ADM_MUDENS"
"L_DELT_SPONT_INS_ACT","R_DIFFN_ADM_DENERV"
"L_DELT_SPONT_INS_ACT","R_DIFFN_LNLW_ADM_DENERV"
"L_DELT_SPONT_INS_ACT","R_ADM_SPONT_INS_ACT"
"L_DELT_SPONT_INS_ACT","R_DIFFN_DELT_DE_REGEN"
"L_DELT_SPONT_INS_ACT","R_LNLPC5_DIFFN_DELT_DE_REGEN"
"L_DELT_SPONT_INS_ACT","R_DELT_DE_REGEN"
"L_DELT_SPONT_INS_ACT","R_DIFFN_DELT_MALOSS"
"L_DELT_SPONT_INS_ACT","R_LNLPC5_DIFFN_DELT_MALOSS"
"L_DELT_SPONT_INS_ACT","R_DELT_MULOSS"
"L_DELT_SPONT_INS_ACT","R_AXIL_DCV"
"L_DELT_SPONT_INS_ACT","R_DELT_MVA_RECRUIT"
"L_DELT_SPONT_INS_ACT","R_DELT_QUAL_MUPPOLY"
"L_DELT_SPONT_INS_ACT","R_DELT_MUPSATEL"
"L_DELT_SPONT_INS_ACT","R_DIFFN_DELT_MUDENS"
"L_DELT_SPONT_INS_ACT","R_DIFFN_DELT_DENERV"
"L_DELT_SPONT_INS_ACT","R_LNLPC5_DIFFN_DELT_DENERV"
"L_DELT_SPONT_INS_ACT","R_DELT_SPONT_DENERV_ACT"
"L_DELT_SPONT_INS_ACT","R_DIFFN_ISCH_SALOSS"
"L_DELT_SPONT_INS_ACT","R_DIFFN_LNL_ISCH_SALOSS"
"L_DELT_SPONT_INS_ACT","R_SUR_SALOSS"
"L_DELT_SPONT_INS_ACT","R_SUR_ALLAMP_CA"
"L_DELT_SPONT_INS_ACT","L_DIFFN_MEDD2_SALOSS"
"L_DELT_SPONT_INS_ACT","L_DIFFN_APB_MALOSS"
"L_DELT_SPONT_INS_ACT","L_DIFFN_APB_DE_REGEN"
"L_DELT_SPONT_INS_ACT","L_DIFFN_LNLW_APB_DE_REGEN"
"L_DELT_SPONT_INS_ACT","L_LNL_DIFFN_APB_DE_REGEN"
"L_DELT_SPONT_INS_ACT","L_APB_DE_REGEN"
"L_DELT_SPONT_INS_ACT","L_APB_QUAL_MUPPOLY"
"L_DELT_SPONT_INS_ACT","L_DIFFN_APB_MUDENS"
"L_DELT_SPONT_INS_ACT","L_DIFFN_APB_DENERV"
"L_DELT_SPONT_INS_ACT","L_APB_SPONT_INS_ACT"
"L_DELT_SPONT_INS_ACT","L_DIFFN_ULND5_SALOSS"
"L_DELT_SPONT_INS_ACT","L_DIFFN_LNLW_ULND5_SALOSS"
"L_DELT_SPONT_INS_ACT","L_DIFFN_ADM_MALOSS"
"L_DELT_SPONT_INS_ACT","L_DIFFN_LNLW_ADM_MALOSS"
"L_DELT_SPONT_INS_ACT","L_DIFFN_ADM_DE_REGEN"
"L_DELT_SPONT_INS_ACT","L_DIFFN_LNLW_ADM_DE_REGEN"
"L_DELT_SPONT_INS_ACT","L_LNL_DIFFN_ADM_DE_REGEN"
"L_DELT_SPONT_INS_ACT","L_ADM_DE_REGEN"
"L_DELT_SPONT_INS_ACT","L_ADM_QUAL_MUPPOLY"
"L_DELT_SPONT_INS_ACT","L_DIFFN_LNLW_ADM_MUDENS"
"L_DELT_SPONT_INS_ACT","L_DIFFN_ADM_DENERV"
"L_DELT_SPONT_INS_ACT","L_DIFFN_LNLW_ADM_DENERV"
"L_DELT_SPONT_INS_ACT","L_ADM_SPONT_INS_ACT"
"L_DELT_SPONT_INS_ACT","L_DIFFN_DELT_DE_REGEN"
"L_DELT_SPONT_INS_ACT","L_LNLPC5_DIFFN_DELT_DE_REGEN"
"L_DELT_SPONT_INS_ACT","L_DELT_DE_REGEN"
"L_DELT_SPONT_INS_ACT","L_DIFFN_DELT_MALOSS"
"L_DELT_SPONT_INS_ACT","L_LNLPC5_DIFFN_DELT_MALOSS"
"L_DELT_SPONT_INS_ACT","L_DELT_MALOSS"
"L_DELT_SPONT_INS_ACT","L_DELT_MULOSS"
"L_DELT_SPONT_INS_ACT","L_DELT_ALLAMP"
"L_DELT_SPONT_INS_ACT","L_AXIL_DCV"
"L_DELT_SPONT_INS_ACT","L_DELT_MUSCLE_VOL"
"L_DELT_SPONT_INS_ACT","L_DELT_MVA_RECRUIT"
"L_DELT_SPONT_INS_ACT","L_DELT_QUAL_MUPPOLY"
"L_DELT_SPONT_INS_ACT","L_DELT_MUPSATEL"
"L_DELT_SPONT_INS_ACT","L_DIFFN_DELT_MUDENS"
"L_DELT_SPONT_INS_ACT","L_DIFFN_DELT_DENERV"
"L_DELT_SPONT_INS_ACT","L_LNLPC5_DIFFN_DELT_DENERV"
"L_DELT_SPONT_INS_ACT","L_DELT_DENERV"
"L_DELT_SPONT_INS_ACT","L_DELT_SPONT_DENERV_ACT"
"L_DELT_SPONT_INS_ACT","L_DIFFN_ISCH_SALOSS"
"L_DELT_SPONT_INS_ACT","L_DIFFN_LNL_ISCH_SALOSS"
"L_DELT_SPONT_INS_ACT","L_SUR_ALLAMP_CA"
"L_SUR_DISP_CA","L_DIFFN_ISCH_DISP"
"L_DIFFN_ISCH_SALOSS","DIFFN_S_SEV_DIST"
"L_DIFFN_ISCH_SALOSS","R_DIFFN_ULND5_SALOSS"
"L_DIFFN_ISCH_SALOSS","R_DIFFN_ISCH_SALOSS"
"L_DIFFN_ISCH_SALOSS","L_DIFFN_LNL_ISCH_SALOSS"
"L_DIFFN_LNL_ISCH_SALOSS","L_SUR_SALOSS"
"L_DIFFN_LNL_ISCH_SALOSS","L_SUR_EFFAXLOSS"
"L_DIFFN_LNL_ISCH_SALOSS","L_SUR_ALLAMP_CA"
"L_SUR_SALOSS","L_SUR_EFFAXLOSS"
"L_SUR_SALOSS","L_SUR_ALLAMP_CA"
"L_SUR_EFFAXLOSS","L_SUR_ALLAMP_CA"
